class	ld_1_1	ld_1_2	ld_1_3	ld_1_4	ld_1_5	ld_1_6	ld_1_7	ld_1_8	ld_1_9	ld_1_10	ld_1_11	ld_1_12	ld_1_13	ld_1_14	ld_1_15	ld_1_16	ld_1_17	ld_1_18	ld_1_19	ld_1_20	ld_1_21	ld_1_22	ld_1_23	ld_1_24	ld_1_25	ld_1_26	ld_1_27	ld_1_28	ld_1_29	ld_1_30	ld_1_31	ld_1_32	ld_1_33	ld_1_34	ld_1_35	ld_1_36	ld_1_37	ld_1_38	ld_1_39	ld_1_40	ld_1_41	ld_1_42	ld_1_43	ld_1_44	ld_1_45	ld_1_46	ld_1_47	ld_1_48	ld_1_49	ld_1_50	ld_1_51	ld_1_52	ld_1_53	ld_1_54	ld_1_55	ld_1_56	ld_1_57	ld_1_58	ld_1_59	ld_1_60	ld_1_61	ld_1_62	ld_1_63	o_h	ld_2_1	ld_2_2	ld_2_3	ld_2_4	ld_2_5	ld_2_6	ld_2_7	ld_2_8	ld_2_9	ld_2_10	ld_2_11	ld_2_12	ld_2_13	ld_2_14	ld_2_15	ld_2_16	ld_2_17	ld_2_18	ld_2_19	ld_2_20	ld_2_21	ld_2_22	ld_2_23	ld_2_24	ld_2_25	ld_2_26	ld_2_27	ld_2_28	ld_2_29	ld_2_30	ld_2_31	ld_2_32	ld_2_33	ld_2_34	ld_2_35	ld_2_36	ld_2_37	ld_2_38	ld_2_39	ld_2_40	ld_2_41	ld_2_42	ld_2_43	ld_2_44	ld_2_45	ld_2_46	ld_2_47	ld_2_48	ld_2_49	ld_2_50	ld_2_51	ld_2_52	ld_2_53	ld_2_54	ld_2_55	ld_2_56	ld_2_57	ld_2_58	ld_2_59	ld_2_60	ld_2_61	ld_2_62	ld_2_63
5	241.01810455322266	351.26964569091797	1.8367338157077029e-06	288.7830924987793	314.2008590698242	-0.1357339583337307	326.1690139770508	262.80263900756836	-0.1808800958096981	342.3066711425781	214.95758056640625	-0.21588557213544846	344.9257278442383	173.734130859375	-0.24819103628396988	269.73094940185547	196.5139389038086	-0.056700434535741806	269.4865608215332	139.31151866912842	-0.1299917735159397	265.9001350402832	102.65848875045776	-0.2026837170124054	261.14105224609375	70.13518810272217	-0.2556779086589813	235.13011932373047	194.9853515625	-0.04714253358542919	226.69414520263672	130.21940231323242	-0.10983458161354065	220.45082092285156	88.8218879699707	-0.1838836558163166	213.94681930541992	53.709683418273926	-0.23939350247383118	203.40150833129883	205.82439422607422	-0.05859866738319397	189.58541870117188	145.50084114074707	-0.1290930211544037	182.32810974121094	106.39127969741821	-0.195297472178936	176.97509765625	73.15222263336182	-0.24016021192073822	172.5315284729004	226.00258827209473	-0.08436313457787037	154.53231811523438	181.4915657043457	-0.15459194406867027	144.17357444763184	150.74329376220703	-0.19589205086231232	136.64222717285156	120.90150833129883	-0.2219734936952591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	230.76807022094727	355.6965637207031	1.6847594679347822e-06	269.912109375	308.6908435821533	-0.1316865161061287	297.3105239868164	250.4245948791504	-0.16320133209228516	301.8425750732422	199.56121444702148	-0.18436314538121223	296.44344329833984	158.54411602020264	-0.2005627155303955	228.71343612670898	197.09096431732178	-0.03070163168013096	217.75577545166016	139.26119327545166	-0.0893348827958107	207.19799041748047	105.57186126708984	-0.1529906876385212	197.16577529907227	76.2993335723877	-0.2005198448896408	195.54265975952148	202.76673316955566	-0.01675897417590022	177.23634719848633	142.08058834075928	-0.06940258853137493	163.03600311279297	102.68212795257568	-0.14094657450914383	150.02345085144043	70.67849636077881	-0.19608903676271439	167.205810546875	218.38037967681885	-0.024367036297917366	143.96747589111328	161.84144496917725	-0.0847549606114626	129.33594703674316	125.70911407470703	-0.14668146148324013	117.7920913696289	96.3572645187378	-0.18962129205465317	141.18942260742188	243.0036163330078	-0.046672845259308815	115.00029563903809	202.9064655303955	-0.10887391492724419	99.10572052001953	175.2444362640381	-0.1491669975221157	87.08654403686523	148.49315643310547	-0.174484021961689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	223.67942810058594	357.5478172302246	1.7562817333782732e-06	265.49461364746094	313.41158866882324	-0.1523551158607006	293.9775848388672	255.56585311889648	-0.20262131094932556	298.6384963989258	203.50517749786377	-0.23697403818368912	290.0197410583496	162.2761058807373	-0.2666151523590088	226.42333984375	202.40655899047852	-0.08882947079837322	212.78120040893555	144.60688591003418	-0.1617596447467804	199.7770881652832	110.61810493469238	-0.22951845824718475	187.1755599975586	79.94316101074219	-0.2797439619898796	191.5276336669922	207.9331398010254	-0.06795004941523075	169.26105499267578	146.96672916412354	-0.13211507722735405	152.95978546142578	107.92072534561157	-0.20511127263307571	139.12147521972656	75.22892475128174	-0.2612309530377388	162.4326515197754	224.5700454711914	-0.06704369746148586	136.27903938293457	170.69661140441895	-0.13667487725615501	120.28117179870605	134.256591796875	-0.20226551592350006	107.7454662322998	103.00972938537598	-0.2482769787311554	136.27599716186523	250.03652572631836	-0.0811898522078991	108.83441925048828	210.70233821868896	-0.153073500841856	91.52886390686035	183.3098030090332	-0.19779009371995926	77.70066261291504	156.0340690612793	-0.22642884403467178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	227.90002822875977	350.7318878173828	1.8917299939857912e-06	272.2487258911133	309.66344833374023	-0.12971308082342148	303.5238456726074	254.965181350708	-0.17621485143899918	315.1881790161133	206.37642860412598	-0.21226990967988968	312.1666717529297	165.7991123199463	-0.24554982036352158	240.11133193969727	196.8909502029419	-0.07156718149781227	233.92826080322266	139.8299217224121	-0.1472286656498909	226.03561401367188	103.85200023651123	-0.2177407443523407	217.3619270324707	72.41143226623535	-0.26819857209920883	205.49978256225586	198.9116907119751	-0.06342118978500366	190.1361083984375	136.52770042419434	-0.1276712715625763	178.48678588867188	96.50796890258789	-0.1974482461810112	167.8063201904297	63.209781646728516	-0.24892397224903107	175.2490234375	212.74671077728271	-0.073841767385602	154.8082160949707	154.31313514709473	-0.1422499716281891	143.25611114501953	117.99834251403809	-0.2003963738679886	134.7962188720703	87.21120357513428	-0.2392691820859909	147.26055145263672	235.7528257369995	-0.09780622646212578	124.61240768432617	194.01615142822266	-0.16637757048010826	110.8484935760498	165.08116722106934	-0.20344512909650803	100.1789379119873	136.6259765625	-0.22491661459207535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	221.35822296142578	357.60775566101074	1.644714018311788e-06	262.8508758544922	311.84680938720703	-0.13356246426701546	291.73133850097656	253.14176559448242	-0.172695804387331	296.4253044128418	201.6335678100586	-0.19925831258296967	288.60191345214844	159.88175868988037	-0.22214488685131073	221.20512008666992	201.56044006347656	-0.06668010167777538	208.85604858398438	143.59707355499268	-0.13482964038848877	197.1148681640625	109.01862144470215	-0.19865991175174713	184.96566772460938	79.15195941925049	-0.24443580955266953	187.36167907714844	207.15089321136475	-0.05165674723684788	166.22726440429688	146.26662254333496	-0.11434538662433624	150.6245517730713	107.7453088760376	-0.18413827568292618	136.03334426879883	76.94735527038574	-0.23411983251571655	158.75198364257812	223.3544397354126	-0.054813724011182785	132.71954536437988	167.51795768737793	-0.12106480076909065	117.97539710998535	132.94023513793945	-0.1777629218995571	106.16201400756836	104.24118518829346	-0.21397092193365097	132.88880348205566	248.48319053649902	-0.07152096927165985	105.17952919006348	207.93020725250244	-0.13996723294258118	88.86305809020996	181.0240602493286	-0.17759262397885323	75.99566459655762	155.41254043579102	-0.19695543497800827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	224.41389083862305	358.0345344543457	1.698978962849651e-06	264.42298889160156	312.05738067626953	-0.13420894369482994	291.6872787475586	254.40473556518555	-0.17978741973638535	295.8883857727051	203.93417358398438	-0.2139873504638672	287.46435165405273	162.1399211883545	-0.24481388926506042	222.4556541442871	200.33287525177002	-0.06472454220056534	209.0587615966797	144.41957473754883	-0.13513735681772232	196.27464294433594	111.07954502105713	-0.20305611938238144	183.46582412719727	81.04179382324219	-0.25387975573539734	188.60414505004883	207.03503608703613	-0.0546440239995718	167.97597885131836	147.66268730163574	-0.11803003773093224	152.24924087524414	109.743332862854	-0.19023030996322632	137.83029556274414	77.5330638885498	-0.24472682923078537	160.44261932373047	225.23925304412842	-0.06414594501256943	134.81521606445312	170.5226469039917	-0.13568637147545815	118.44249725341797	134.2030906677246	-0.19791126251220703	104.85530853271484	102.72627353668213	-0.2400588020682335	134.98350143432617	252.76808738708496	-0.08709046058356762	107.21904754638672	212.70805835723877	-0.16128483787178993	90.23649215698242	185.09442329406738	-0.20252908766269684	76.36223793029785	157.44423866271973	-0.22708305716514587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	249.32464599609375	350.348596572876	1.943288623351691e-06	302.30262756347656	315.3273010253906	-0.12146798148751259	340.8470153808594	263.1093692779541	-0.1732672043144703	358.1895446777344	213.3084011077881	-0.21593128144741058	367.3179244995117	171.53765201568604	-0.2561638802289963	285.65799713134766	189.95222568511963	-0.08080122247338295	287.8837585449219	129.05187606811523	-0.16077813506126404	285.3327941894531	91.09697341918945	-0.23133353143930435	280.91896057128906	57.30242729187012	-0.28134749829769135	250.4096794128418	185.28618335723877	-0.08046914264559746	243.49056243896484	117.91698932647705	-0.1450551263988018	237.86937713623047	75.34182071685791	-0.2102835774421692	231.81446075439453	39.583210945129395	-0.2586711421608925	217.5287628173828	194.51401233673096	-0.09706882014870644	205.41418075561523	130.52839279174805	-0.16593537479639053	197.88860321044922	91.7060136795044	-0.2209189608693123	192.2734260559082	58.39224815368652	-0.2581719383597374	184.77249145507812	215.74782371520996	-0.12601833790540695	165.45272827148438	167.64564514160156	-0.19069942831993103	156.22652053833008	136.997652053833	-0.21969842165708542	149.66047286987305	107.11984634399414	-0.23632440716028214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	241.23815536499023	354.0414619445801	1.7280436281907896e-06	290.3927230834961	310.4769515991211	-0.14639951661229134	326.31946563720703	257.3176860809326	-0.187791109085083	336.4683532714844	206.16389751434326	-0.21710365265607834	335.8511734008789	162.6080560684204	-0.24266613274812698	259.2035484313965	194.84976768493652	-0.04799049720168114	256.69179916381836	135.7720184326172	-0.1175953634083271	250.51959991455078	99.7637128829956	-0.18863725662231445	243.42483520507812	67.58594512939453	-0.24130462110042572	224.86566543579102	195.54830074310303	-0.030712053179740906	213.15664291381836	129.79122161865234	-0.09608493000268936	204.29885864257812	87.87444591522217	-0.17420435696840286	195.35833358764648	53.24131965637207	-0.23200073093175888	194.1620635986328	208.17326545715332	-0.036139268428087234	176.21414184570312	146.4575958251953	-0.11189546808600426	166.42738342285156	107.92483806610107	-0.18138356879353523	158.79399299621582	75.24338722229004	-0.22656776010990143	164.91510391235352	230.10545253753662	-0.05650416389107704	142.44888305664062	184.19604778289795	-0.1347438208758831	129.7536849975586	153.41508865356445	-0.18260619789361954	120.56828498840332	123.7064266204834	-0.2111400067806244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	277.74559020996094	347.93684005737305	1.8685898908188392e-06	334.1935729980469	319.87812995910645	-0.1274006925523281	378.0354309082031	272.70355224609375	-0.1771097369492054	400.8224105834961	224.41848278045654	-0.21808330714702606	417.12581634521484	184.04062271118164	-0.2575153112411499	332.803955078125	194.10229682922363	-0.06783545203506947	344.1300964355469	134.0511703491211	-0.14715981110930443	347.0556640625	96.11107349395752	-0.2187797874212265	348.8084411621094	61.22549057006836	-0.2709748148918152	298.4796905517578	184.5293426513672	-0.06423352472484112	301.7914390563965	117.08360195159912	-0.12929273396730423	303.3152389526367	74.44818019866943	-0.19793859869241714	304.6043395996094	36.87490940093994	-0.2503958120942116	264.76348876953125	189.23418045043945	-0.08007436618208885	261.83252334594727	124.82966423034668	-0.15112687647342682	261.6968536376953	85.17537117004395	-0.2105266973376274	263.4652328491211	50.347466468811035	-0.2522270902991295	229.60237503051758	205.3203248977661	-0.10949483513832092	219.55089569091797	155.18757820129395	-0.1747427098453045	216.4585304260254	123.03946495056152	-0.20788878947496414	215.28785705566406	90.92715740203857	-0.23017329722642899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	259.9911689758301	354.6136665344238	1.899056826459855e-06	313.4884452819824	319.4319820404053	-0.1425800397992134	355.6477355957031	267.88790702819824	-0.18210149556398392	376.11194610595703	218.48745346069336	-0.21090473234653473	383.99852752685547	175.4988670349121	-0.23585931211709976	300.37410736083984	189.970121383667	-0.04993487522006035	305.7224655151367	129.3075656890869	-0.1215641163289547	305.7377815246582	91.30658626556396	-0.19300362467765808	303.98563385009766	57.35023498535156	-0.24597356468439102	264.8265075683594	185.8347988128662	-0.03990192152559757	261.49158477783203	118.09976577758789	-0.10525106638669968	258.5995101928711	74.58930015563965	-0.1789569966495037	255.09166717529297	38.536362648010254	-0.2320106327533722	231.41572952270508	195.42991161346436	-0.052785174921154976	222.2599983215332	130.29386043548584	-0.12976419925689697	217.89798736572266	88.091139793396	-0.19489818066358566	215.06158828735352	51.90625190734863	-0.23609769344329834	197.7350616455078	216.48412227630615	-0.0809206422418356	181.812744140625	167.30212211608887	-0.1630236692726612	173.7964630126953	133.8828420639038	-0.20827006548643112	169.21401977539062	101.32868528366089	-0.23306719958782196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	295.92159271240234	345.06311416625977	1.696528272532305e-06	355.97339630126953	322.89894104003906	-0.13308418169617653	404.55684661865234	270.90145111083984	-0.17608286440372467	431.6627883911133	218.25616836547852	-0.21018178761005402	454.12086486816406	177.50598907470703	-0.24460170418024063	380.27706146240234	194.24182891845703	-0.06947924941778183	399.82505798339844	135.94874382019043	-0.14831950888037682	408.19122314453125	99.41744327545166	-0.22023168951272964	415.66688537597656	65.92944145202637	-0.2756016477942467	345.49205780029297	181.0702085494995	-0.06563244760036469	359.6065902709961	113.81738662719727	-0.13460535183548927	367.8723907470703	71.84506416320801	-0.21142543852329254	375.5963897705078	33.130974769592285	-0.2722880244255066	309.8392105102539	182.778639793396	-0.08268506079912186	317.66340255737305	118.0069899559021	-0.16312048584222794	323.507080078125	77.82634735107422	-0.2371356189250946	330.84293365478516	42.45487689971924	-0.2907748594880104	271.97376251220703	195.88857650756836	-0.11309605836868286	271.27573013305664	144.2182159423828	-0.18960249423980713	272.5094223022461	110.84415435791016	-0.23662590980529785	275.1405143737793	77.06181049346924	-0.27198122441768646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	306.0529327392578	344.44095611572266	1.6077080999821192e-06	360.45616149902344	316.7673110961914	-0.14659646898508072	406.23470306396484	266.30584716796875	-0.19504789263010025	422.5210189819336	211.8936538696289	-0.2308473140001297	439.5464324951172	167.92336463928223	-0.2638210728764534	374.32132720947266	192.54509925842285	-0.08165623247623444	387.60276794433594	132.05759525299072	-0.16469937935471535	392.90714263916016	94.9945592880249	-0.2359892874956131	398.4614562988281	61.678218841552734	-0.2883453592658043	338.193359375	182.76447772979736	-0.07124893181025982	345.4475784301758	114.57754611968994	-0.14493441581726074	349.0606689453125	70.74355602264404	-0.21744588017463684	352.9841613769531	33.55791091918945	-0.27206166833639145	303.2662582397461	186.5504264831543	-0.0821841973811388	303.76991271972656	121.5472412109375	-0.16343049332499504	305.78102111816406	79.89161968231201	-0.2252011075615883	310.1009941101074	43.75130653381348	-0.26827816665172577	266.63585662841797	201.13470554351807	-0.10781530290842056	258.9850616455078	150.50491333007812	-0.18871070444583893	257.0911407470703	117.34782457351685	-0.23163966089487076	258.65222930908203	85.31603336334229	-0.2591826394200325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	307.62990951538086	336.41736030578613	2.49524356377151e-06	367.70374298095703	321.2229251861572	-0.2094419226050377	418.6992645263672	276.21150970458984	-0.2806903347373009	446.8719482421875	229.67259407043457	-0.32682236284017563	471.38206481933594	188.6729621887207	-0.36811235547065735	402.09739685058594	200.4185914993286	-0.132040835916996	429.6659851074219	143.0265712738037	-0.22134733200073242	445.0554656982422	106.39638662338257	-0.3049873486161232	457.87384033203125	73.37415218353271	-0.36728860437870026	368.1470489501953	184.5769500732422	-0.0917158741503954	389.23587799072266	117.51104593276978	-0.1664048507809639	402.0044708251953	72.98918724060059	-0.25473812967538834	413.05370330810547	33.94366264343262	-0.325012743473053	332.89710998535156	181.97562217712402	-0.07861078530550003	348.6869430541992	116.6828727722168	-0.16614706814289093	359.0434265136719	74.82964038848877	-0.25679004192352295	370.17494201660156	39.22592639923096	-0.3222460448741913	296.4657783508301	188.35650444030762	-0.08486621640622616	299.54498291015625	137.48581409454346	-0.17087985947728157	303.3061218261719	104.5608115196228	-0.2324020117521286	310.51156997680664	72.47928142547607	-0.2787349596619606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	320.90877532958984	336.59528732299805	1.922678848131909e-06	380.93517303466797	321.3599681854248	-0.12037266790866852	431.03694915771484	276.1220169067383	-0.15731553733348846	459.55081939697266	230.63113689422607	-0.18468859791755676	487.01236724853516	197.76113033294678	-0.21100974082946777	404.9131393432617	191.5925931930542	-0.07652993313968182	430.82813262939453	135.16213417053223	-0.1534137837588787	446.1511993408203	98.69694471359253	-0.2207527756690979	458.92452239990234	67.20899105072021	-0.2697237655520439	371.9781494140625	177.45858192443848	-0.07507964596152306	391.67686462402344	110.9530234336853	-0.14428779110312462	406.02550506591797	66.552414894104	-0.2110595405101776	418.0385971069336	29.140677452087402	-0.25956496596336365	338.0256652832031	177.06304550170898	-0.09118062816560268	351.43165588378906	110.24543523788452	-0.16833200678229332	362.3442840576172	68.24093341827393	-0.22785242646932602	373.4568405151367	33.16500663757324	-0.26685603708028793	301.7553901672363	186.8899154663086	-0.11890335381031036	302.0858573913574	134.7813606262207	-0.1998179778456688	306.83837890625	99.50305938720703	-0.2426419034600258	314.7272491455078	66.89934253692627	-0.2674383446574211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	307.7191162109375	345.14857292175293	1.738384924010461e-06	370.86536407470703	324.75274085998535	-0.11436108872294426	417.7436828613281	276.9309425354004	-0.14418355375528336	443.0784606933594	230.21460056304932	-0.16697047278285027	471.2810516357422	199.68249320983887	-0.18713586777448654	391.85447692871094	198.4090805053711	-0.04287377558648586	415.47657012939453	139.64853286743164	-0.11012990400195122	428.52420806884766	103.04440498352051	-0.172299575060606	439.40311431884766	71.58562660217285	-0.21919970959424973	358.4825134277344	184.1524314880371	-0.04164543841034174	376.22249603271484	116.76886796951294	-0.10343598201870918	386.8812942504883	72.37160682678223	-0.1672348491847515	395.63743591308594	35.36597728729248	-0.21368537843227386	324.6757125854492	183.81420135498047	-0.06014593318104744	334.1033935546875	117.78219223022461	-0.13230078667402267	343.6419677734375	76.742262840271	-0.19245663285255432	353.18614959716797	42.259955406188965	-0.23227784782648087	287.3336410522461	193.94981861114502	-0.09063869901001453	286.10904693603516	141.9448757171631	-0.16535521298646927	288.6029052734375	107.90274381637573	-0.20640302449464798	293.9877510070801	76.21198654174805	-0.23128216713666916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	283.24804306030273	361.13133430480957	1.4867837307974696e-06	339.86209869384766	335.76395988464355	-0.1394522376358509	387.09068298339844	283.1956958770752	-0.18055040761828423	413.05564880371094	231.99541568756104	-0.2097340151667595	438.45726013183594	195.79108715057373	-0.236651211977005	350.1338195800781	205.92899322509766	-0.08704494126141071	366.4231872558594	144.53444480895996	-0.16568521410226822	372.80635833740234	106.07877731323242	-0.2337159588932991	376.92256927490234	72.05132961273193	-0.28544705361127853	314.5215034484863	194.55532550811768	-0.07737611420452595	323.6093521118164	124.27967548370361	-0.14988327026367188	327.37110137939453	78.88004779815674	-0.22117146849632263	329.22279357910156	40.46426296234131	-0.274054192006588	280.14848709106445	197.69813060760498	-0.08657572790980339	280.9608459472656	129.87825393676758	-0.16546044498682022	281.61386489868164	88.48700523376465	-0.22959373891353607	283.32653045654297	52.49347686767578	-0.2733343541622162	244.62661743164062	213.60155582427979	-0.10966276377439499	234.83192443847656	163.5516357421875	-0.19160156697034836	229.6326446533203	130.62137603759766	-0.23865920305252075	227.18765258789062	98.86575222015381	-0.26730646938085556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	314.63266372680664	341.191349029541	2.211584558153845e-06	374.5299530029297	323.6036682128906	-0.12587885186076164	423.2297134399414	275.07333755493164	-0.17018503323197365	455.10093688964844	227.4521541595459	-0.20673517137765884	485.82592010498047	192.63565063476562	-0.23943431675434113	401.3102722167969	189.83718395233154	-0.06428515166044235	426.2489700317383	132.5379467010498	-0.1476602666079998	440.8146286010742	95.25332450866699	-0.22113347053527832	452.97264099121094	62.35835552215576	-0.27319295704364777	368.1380844116211	174.06972885131836	-0.06338752247393131	387.84812927246094	106.31771564483643	-0.13270986825227737	402.3048400878906	62.398109436035156	-0.19643566757440567	415.2079772949219	24.922428131103516	-0.2419024184346199	333.82591247558594	173.3523988723755	-0.0835842490196228	343.94691467285156	107.3408031463623	-0.1619517132639885	353.5330581665039	66.00617408752441	-0.21724196523427963	364.4822692871094	30.157384872436523	-0.2527242824435234	296.8062400817871	184.99249935150146	-0.11748435348272324	296.2126922607422	131.89922332763672	-0.19035328924655914	298.83148193359375	97.96483039855957	-0.22092801332473755	304.9464988708496	65.15720844268799	-0.23819902539253235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	274.40799713134766	371.4125061035156	1.1517688562889816e-06	327.7777099609375	340.4290294647217	-0.12873230874538422	366.5515899658203	283.6531734466553	-0.1579136811196804	380.0727081298828	229.19025421142578	-0.1753641776740551	403.54785919189453	197.20683574676514	-0.19191712886095047	321.6972351074219	204.77957725524902	-0.07306922972202301	331.1668014526367	137.99428939819336	-0.1274731568992138	333.66458892822266	99.20971155166626	-0.1797039695084095	333.9529037475586	65.47021865844727	-0.22583462297916412	285.23521423339844	198.91456604003906	-0.06620527803897858	287.34086990356445	124.88173484802246	-0.11662188917398453	286.86017990112305	82.83442497253418	-0.1801922209560871	285.8176803588867	46.95691108703613	-0.23394262790679932	252.53631591796875	206.06676578521729	-0.0766665693372488	245.26222229003906	137.8991460800171	-0.14249086752533913	243.5287094116211	96.5809178352356	-0.21213235706090927	243.58043670654297	60.68894863128662	-0.2655474990606308	218.5892105102539	225.92588424682617	-0.09963005036115646	198.3108139038086	177.470383644104	-0.1738773174583912	186.63537979125977	148.70930671691895	-0.22294992953538895	179.7110939025879	119.91004228591919	-0.2579968571662903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	268.07106018066406	372.52241134643555	1.4559984151674144e-06	321.9734573364258	338.9777183532715	-0.1310204565525055	353.3872604370117	279.0154552459717	-0.1686386950314045	364.07249450683594	226.57379150390625	-0.1966453492641449	386.56673431396484	191.64939880371094	-0.2215665578842163	307.16352462768555	202.94918060302734	-0.05817120149731636	304.02307510375977	138.5060977935791	-0.12584644183516502	297.5146675109863	98.16558837890625	-0.19000699371099472	291.8263816833496	63.25029373168945	-0.2405812293291092	271.243896484375	199.40082550048828	-0.04951862432062626	265.19683837890625	128.58774662017822	-0.11075453460216522	259.52478408813477	83.69144439697266	-0.17634395509958267	255.24206161499023	46.098904609680176	-0.22565455734729767	239.38812255859375	208.87118339538574	-0.0603636559098959	229.73751068115234	143.09371948242188	-0.1275189444422722	226.92310333251953	102.40436553955078	-0.18519341200590134	226.38616561889648	67.47389316558838	-0.22639455646276474	207.69428253173828	229.20570373535156	-0.0854523740708828	194.17125701904297	180.86656093597412	-0.15018150955438614	189.56302642822266	149.86554622650146	-0.18589626252651215	188.23328018188477	120.08141040802002	-0.21019432693719864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
